0, 9.752397429560147e-7
4.999999999999952e-9, 9.752397429560147e-7
1.000000000000001e-8, 9.752397429560147e-7
1.4999999999999962e-8, 9.752397429560147e-7
2.000000000000002e-8, 9.752397429560147e-7
2.4999999999999972e-8, 9.752397429560147e-7
3.000000000000003e-8, 9.75337950354152e-7
3.499999999999998e-8, 9.756433812713124e-7
4.000000000000004e-8, 9.75968530108891e-7
4.499999999999999e-8, 9.763266076500615e-7
4.9999999999999945e-8, 9.76893327520031e-7
5.5e-8, 9.775432690167381e-7
5.999999999999995e-8, 9.783986742647339e-7
6.500000000000001e-8, 9.792870090464709e-7
6.999999999999997e-8, 9.804235755532305e-7
7.500000000000002e-8, 9.81557578008765e-7
7.999999999999998e-8, 9.830907760332451e-7
8.500000000000003e-8, 9.846268577970825e-7
8.999999999999999e-8, 9.860738040708986e-7
9.500000000000004e-8, 9.877997147490055e-7
1e-7, 9.895821563141288e-7
1.0500000000000005e-7, 9.912338044002556e-7
1.1e-7, 9.926200532826613e-7
1.1500000000000006e-7, 9.938270043747162e-7
1.2000000000000002e-7, 9.947657618193311e-7
1.2500000000000007e-7, 9.956148249970878e-7
1.3000000000000003e-7, 9.958341571902093e-7
1.3500000000000008e-7, 9.957199685234141e-7
1.4000000000000004e-7, 9.950497301388852e-7
1.450000000000001e-7, 9.939032798350994e-7
1.5000000000000005e-7, 9.924082102750415e-7
1.550000000000001e-7, 9.906455289464855e-7
1.6000000000000006e-7, 9.883753065867352e-7
1.6500000000000011e-7, 9.862289504819674e-7
1.7000000000000007e-7, 9.84316762073188e-7
1.7500000000000012e-7, 9.816547918488518e-7
1.8000000000000008e-7, 9.787109714552208e-7
1.8500000000000013e-7, 9.758255763562774e-7
1.9000000000000009e-7, 9.727565121904954e-7
1.9500000000000014e-7, 9.692980565982995e-7
2.000000000000001e-7, 9.663058753390495e-7
2.0500000000000015e-7, 9.621377775976772e-7
2.100000000000001e-7, 9.588201864692594e-7
2.1500000000000016e-7, 9.541754924075924e-7
2.2000000000000012e-7, 9.484986199228048e-7
2.2500000000000018e-7, 9.425156645948341e-7
2.3000000000000023e-7, 9.362500492941185e-7
2.350000000000003e-7, 9.295677813272914e-7
2.4000000000000014e-7, 9.230327514160291e-7
2.450000000000001e-7, 9.167752724845968e-7
2.5000000000000015e-7, 9.107580767759641e-7
2.550000000000002e-7, 9.041883169215745e-7
2.6000000000000026e-7, 8.970057172199578e-7
2.650000000000001e-7, 8.897311342550192e-7
2.7000000000000017e-7, 8.830518090776842e-7
2.750000000000002e-7, 8.769496380611392e-7
2.800000000000002e-7, 8.718411204231452e-7
2.8500000000000013e-7, 8.667725630106416e-7
2.900000000000001e-7, 8.628749218428584e-7
2.9500000000000035e-7, 8.586373575500647e-7
3.000000000000002e-7, 8.551329833823781e-7
3.0500000000000026e-7, 8.520352216223804e-7
3.100000000000002e-7, 8.495800843858276e-7
3.1500000000000027e-7, 8.478115266986723e-7
3.200000000000001e-7, 8.465393361412146e-7
3.2500000000000017e-7, 8.460641783379532e-7
3.3000000000000023e-7, 8.464576510367056e-7
3.350000000000003e-7, 8.471841623254554e-7
3.4000000000000034e-7, 8.489374446161299e-7
3.450000000000002e-7, 8.514473491099739e-7
3.5000000000000025e-7, 8.538126749197365e-7
3.550000000000004e-7, 8.574169730234759e-7
3.6000000000000026e-7, 8.613093039029727e-7
3.650000000000003e-7, 8.653258090674532e-7
3.700000000000004e-7, 8.700688998487175e-7
3.7500000000000033e-7, 8.753473845596482e-7
3.800000000000003e-7, 8.814349884179921e-7
3.8500000000000023e-7, 8.880158967572683e-7
3.900000000000003e-7, 8.955995388869229e-7
3.9500000000000035e-7, 9.033761100526779e-7
4.000000000000004e-7, 9.110100182401974e-7
4.0500000000000025e-7, 9.184957748666912e-7
4.100000000000004e-7, 9.256071195591284e-7
4.1500000000000037e-7, 9.336535317596318e-7
4.200000000000003e-7, 9.431826612800028e-7
4.2500000000000027e-7, 9.526398815687731e-7
4.300000000000002e-7, 9.62237929134538e-7
4.350000000000004e-7, 9.722291417413625e-7
4.4000000000000034e-7, 9.812696816677136e-7
4.450000000000003e-7, 9.88590080379088e-7
4.5000000000000046e-7, 9.954888775823475e-7
4.550000000000004e-7, 0.0000010004003015237538
4.6000000000000036e-7, 0.000001004668823045091
4.650000000000003e-7, 0.0000010073605960795951
4.7000000000000026e-7, 0.0000010085634506640797
4.7500000000000043e-7, 0.0000010076480690918703
4.800000000000004e-7, 0.000001005289669503619
4.850000000000003e-7, 0.0000010035067578813734
4.900000000000003e-7, 0.0000010004173808769359
4.950000000000002e-7, 9.965424727714052e-7
5.000000000000002e-7, 9.93250734380329e-7
5.050000000000001e-7, 9.894965169366095e-7
5.100000000000001e-7, 9.855966798257458e-7
5.15e-7, 9.823032185386644e-7
5.2e-7, 9.792005835055946e-7
5.25e-7, 9.765208543355095e-7
5.299999999999999e-7, 9.736323364439552e-7
5.349999999999999e-7, 9.710086735260586e-7
5.399999999999998e-7, 9.680065034381349e-7
5.449999999999998e-7, 9.645874626426798e-7
5.499999999999997e-7, 9.607297497132708e-7
5.549999999999997e-7, 9.559706850508558e-7
5.599999999999996e-7, 9.511668780072703e-7
5.649999999999996e-7, 9.46606142221466e-7
5.699999999999995e-7, 9.411472533400989e-7
5.749999999999995e-7, 9.360552264021515e-7
5.799999999999994e-7, 9.299703907124937e-7
5.849999999999994e-7, 9.227432364540924e-7
5.899999999999993e-7, 9.152678090876636e-7
5.949999999999993e-7, 9.082439245356911e-7
5.999999999999992e-7, 9.008897721305178e-7
6.049999999999992e-7, 8.953309224652014e-7
6.099999999999991e-7, 8.894864175802276e-7
6.149999999999991e-7, 8.827417218097524e-7
6.19999999999999e-7, 8.771095705458847e-7
6.24999999999999e-7, 8.713910868180512e-7
6.299999999999989e-7, 8.658537317972416e-7
6.349999999999989e-7, 8.611173973138899e-7
6.399999999999988e-7, 8.570466535282122e-7
6.449999999999988e-7, 8.539980188516691e-7
6.499999999999988e-7, 8.514516272098289e-7
6.549999999999987e-7, 8.491525014641295e-7
6.599999999999987e-7, 8.471689828839671e-7
6.649999999999986e-7, 8.456923474488786e-7
6.699999999999986e-7, 8.453326023369604e-7
6.749999999999985e-7, 8.456759630178031e-7
6.799999999999985e-7, 8.469238502333707e-7
6.849999999999984e-7, 8.486823986635815e-7
6.899999999999984e-7, 8.504410188708156e-7
6.949999999999983e-7, 8.528995539989047e-7
6.999999999999983e-7, 8.558521924942526e-7
7.049999999999982e-7, 8.598910925599196e-7
7.099999999999982e-7, 8.646105652553197e-7
7.149999999999981e-7, 8.698297292059145e-7
7.199999999999981e-7, 8.75772387853134e-7
7.24999999999998e-7, 8.820072290936087e-7
7.29999999999998e-7, 8.866942220933213e-7
7.349999999999979e-7, 8.93805005706655e-7
7.399999999999979e-7, 9.013209061093377e-7
7.449999999999978e-7, 9.091043575669965e-7
7.499999999999978e-7, 9.174566791891366e-7
7.549999999999977e-7, 9.269481025432615e-7
7.599999999999977e-7, 9.355917654141839e-7
7.649999999999977e-7, 9.453708568764582e-7
7.699999999999976e-7, 9.520453060974945e-7
7.749999999999976e-7, 9.606291479321385e-7
7.799999999999975e-7, 9.694906136841838e-7
7.849999999999975e-7, 9.789605157743748e-7
7.899999999999974e-7, 9.876002237027766e-7
7.949999999999974e-7, 9.952173741364667e-7
7.999999999999973e-7, 0.0000010011780771719164
8.049999999999973e-7, 0.0000010048499322605528
8.099999999999972e-7, 0.000001006935544408934
8.149999999999972e-7, 0.000001008691320791196
8.199999999999971e-7, 0.0000010079474879089476
8.249999999999971e-7, 0.0000010056864758833801
8.29999999999997e-7, 0.0000010031922289809552
8.34999999999997e-7, 0.0000010002991870692455
8.399999999999969e-7, 9.970752476645846e-7
8.449999999999969e-7, 9.928706557613588e-7
8.499999999999968e-7, 9.89475452528554e-7
8.549999999999968e-7, 9.864229996414893e-7
8.599999999999967e-7, 9.82698693031551e-7
8.649999999999967e-7, 9.795483933385089e-7
8.699999999999966e-7, 9.765029261804978e-7
8.749999999999966e-7, 9.734116200411447e-7
8.799999999999966e-7, 9.707145172453203e-7
8.849999999999965e-7, 9.677195899544417e-7
8.899999999999965e-7, 9.644838140626861e-7
8.949999999999964e-7, 9.613169854882219e-7
8.999999999999964e-7, 9.571075586486085e-7
9.049999999999963e-7, 9.520872530084567e-7
9.099999999999963e-7, 9.468866903527592e-7
9.149999999999962e-7, 9.408860999739259e-7
9.199999999999962e-7, 9.345142245251869e-7
9.249999999999961e-7, 9.289991326395087e-7
9.299999999999961e-7, 9.223643119794537e-7
9.34999999999996e-7, 9.170510007142107e-7
9.39999999999996e-7, 9.10030625452847e-7
9.449999999999959e-7, 9.028259421073385e-7
9.499999999999959e-7, 8.954243826870121e-7
9.54999999999996e-7, 8.886768731354636e-7
9.599999999999959e-7, 8.82278411358366e-7
9.649999999999958e-7, 8.764408228283309e-7
9.699999999999958e-7, 8.711568761637013e-7
9.749999999999957e-7, 8.668562019826257e-7
9.799999999999957e-7, 8.620211978313989e-7
9.849999999999957e-7, 8.577602518158733e-7
9.89999999999996e-7, 8.54214350053326e-7
9.949999999999956e-7, 8.514708365944381e-7
9.999999999999955e-7, 8.490147235434762e-7
0.0000010049999999999955, 8.470298337919737e-7
0.0000010099999999999958, 8.457401926610721e-7
0.0000010149999999999954, 8.453505718323273e-7
0.0000010199999999999953, 8.455747723087062e-7
0.0000010249999999999957, 8.464717534556404e-7
0.0000010299999999999952, 8.482809231488475e-7
0.0000010349999999999952, 8.504465050195872e-7
0.0000010399999999999951, 8.531290307200439e-7
0.0000010449999999999955, 8.56332881629527e-7
0.000001049999999999995, 8.595447548666444e-7
0.000001054999999999995, 8.63803760502291e-7
0.000001059999999999995, 8.687493363501784e-7
0.0000010649999999999953, 8.743718197411247e-7
0.0000010699999999999948, 8.808876621575824e-7
0.0000010749999999999948, 8.877689855298492e-7
0.0000010799999999999947, 8.949724479566632e-7
0.0000010849999999999951, 9.023311028507129e-7
0.0000010899999999999946, 9.094054523741404e-7
0.0000010949999999999946, 9.166382045764279e-7
0.0000010999999999999946, 9.24626742258334e-7
0.000001104999999999995, 9.335168099544394e-7
0.0000011099999999999945, 9.426710109396532e-7
0.0000011149999999999944, 9.525222817303985e-7
0.0000011199999999999944, 9.622520572251002e-7
0.0000011249999999999947, 9.711136194115238e-7
0.0000011299999999999943, 9.794650039587135e-7
0.0000011349999999999942, 9.863389359491164e-7
0.0000011399999999999942, 9.933838459468315e-7
0.0000011449999999999945, 0.00000100004124977808
0.000001149999999999994, 0.0000010043504632092674
0.000001154999999999994, 0.0000010070698602925762
0.000001159999999999994, 0.0000010088307558529866
0.0000011649999999999944, 0.0000010076637977885383
0.0000011699999999999939, 0.000001006378753128151
0.0000011749999999999938, 0.0000010037136198941333
0.0000011799999999999938, 0.000001000622193726928
0.0000011849999999999942, 9.973328275174945e-7
0.0000011899999999999937, 9.934152508799827e-7
0.0000011949999999999936, 9.896112540530632e-7
0.0000011999999999999936, 9.858862686271747e-7
0.000001204999999999994, 9.823536929641533e-7
0.0000012099999999999935, 9.794274193617448e-7
0.0000012149999999999934, 9.765472838420308e-7
0.0000012199999999999938, 9.74010358944554e-7
0.0000012249999999999934, 9.710482850780257e-7
0.0000012299999999999933, 9.681086959603596e-7
0.0000012349999999999933, 9.645367864902276e-7
0.0000012399999999999936, 9.605660459484365e-7
0.0000012449999999999932, 9.56427415178483e-7
